Vocabulary size:88773
पौत्री:पौ+त्र+ी
दलितवादी:दल+ित+वाद+ी
कोशिकाआें:को+शि+का+आें
बूरी:बू+री
चौंकिए:चौ+ंक+िए
लाइब्ररी:लाइ+ब+्र+री
गोली:गोली
अन्नाजी:अन्ना+जी
महत्ती:मह+त्+ती
आम्र्ड:आ+म्+र्ड
गुलाबचंद:गुल+ाब+चंद
पिघलना:पिघल+ना
सर·ार:सर·ार
ज़रुरी:ज़र+ुर+ी
चिंतपूर्णी:चि+ंत+पूर्ण+ी
बासिंदा:बा+सि+ंदा
श्रेष्‍ठ:श्रेष्‍ठ
बूझो:बूझ+ो
लम्‍बे:लम्‍बे
नीज:नी+ज
चुटकियाँ:चु+टक+ियाँ
वैष्णवी:वै+ष्+ण+वी
बोगी:बो+गी
पिरो:पि+र+ो
onetourist:onetourist
तम्हें:तम+्हें
अभिमन्यु:अभि+मन्+यु
फूलझड़ी:फूल+झड+़+ी
अंदरूनी:अं+दर+ून+ी
स्लिप:स्+लि+प
उठके:उठ+के
कुरब:कु+रब
भमन्यु:भ+मन्+यु
तक़सीम:तक+़+सी+म
संग्रहण:सं+ग्रहण
आचरणों:आ+चरण+ों
ब्लागर्स:ब्+ला+गर+्स
प्लेब्वॉय:प्लेब्वॉय
मंगलसिंह:मंगल+सिंह
फ़ेहरिस्त:फ़ेहरिस्त
चुनौतीपूर्ण:चु+नौ+ती+पूर्ण
मुशायरे:मु+शायर+े
स्वेच्छाचार:स्व+े+च+्+छा+चार
महकाना:मह+का+ना
दिलवाई:दिल+वा+ई
पूछेंगे:पूछ+े+ं+गे
हुडदंग:हु+ड+दंग
सुवर्ण:सु+वर+्ण
जातिसूचक:जाति+सू+चक
महत्त्वाकांक्षाओं:महत्त्वाकांक्षा+ओं
काष्ठा:का+ष्+ठा
भिलाई:भि+ला+ई
राजन्:राज+न्
कश्‍मीर:कश्‍मीर
भुक:भुक
भूयः:भू+यः
बिठाया:बिठा+या
युगांडा:युग+ा+ंडा
पुलिया:पुलि+या
‍िफर:‍िफर
अश्क:अश्क
जिस्‍म:जिस्‍म
खिलापत:खिला+पत
हौवा:हौ+वा
हरिद्वार:हर+ि+द्वार
स्मृतम्‌॥:स्मृतम्‌॥
creation:creation
पुनर्मूल्यांकन:पुनर्+मूल+्य+ांकन
जुआन:जुआ+न
हाला:हा+ला
अजपा:अज+पा
तकदीरें:तक+दी+रे+ं
aakharkalash:aakharkalash
हानिकर:हा+नि+कर
galatfahmi:galatfahmi
डगमग:डग+मग
मरहमों:मर+हम+ों
वासनाओं:वा+स+ना+ओं
टालमटोल:टालमटोल
लुभावना:लु+भावना
परीक्षा–2011:परीक्षा–2011
पीजिये:पी+जिये
हेरल्ड:हे+र+ल+्ड
कंसल्टिंग:कंस+ल+्ट+िंग
एमडी:एम+डी
पल्लवित:पल+्ल+वि+त
साझी:साझ+ी
नामी:ना+म+ी
माढ़:मा+ढ़
समः:सम+ः
मेंरा:में+रा
सुग्गा:सु+ग्+गा
वायरस:वाय+रस
शेफर्ड:शे+फर+्ड
रस्मो:रस+्म+ो
चक्रघनी:चक+्र+घन+ी
जोरों:जोरों
चावै:चा+वै
reena:reena
सम्हालने:सम्हाल+ने
पायलट:पाय+लट
चुक:चु+क
व्यक्‍ति:व्+यक+्‍त+ि
अवधारणा:अव+धार+णा
बखूबी:ब+खूब+ी
कौमन:कौ+मन
ईर:ईर
आश्चिन:आश+्च+िन
laharein:laharein
बाटता:बा+ट+ता
अज़ाब:अज़ाब
खडूस:खडूस
सूल:सू+ल
ओमराज:ओम+राज
जूझे:जूझ+े
तिस्सावरो:तिस+्स+ा+वर+ो
लालदास:ला+ल+दास
skeletal:skeletal
श्यामाचरण:श्+या+मा+चरण
मोईडू:मोईडू
मति:मत+ि
उपभोक्ता:उप+भो+क्+ता
चंद्रकला:चंद्र+कल+ा
गरुड़:गरुड़
केरोटिड:के+र+ो+ट+ि+ड
नस्ल:नस+्ल
अग्निकुंड:अग्नि+कु+ंड
infection:infection
कैंटन:कैं+टन
राज्यसत्ता:राज्य+सत्+ता
हेमराज:हेम+राज
जलायें:जला+ये+ं
नक़्श:नक+़+्+श
कोसने:को+स+ने
दु:दु
इंफेक्शन:इं+फेक+्शन
ओवरब्रिज:ओ+वर+ब्+रि+ज
जगेगी:जग+े+गी
सबला:सब+ला
स्तब्ध:स्+तब+्+ध
खण्ड:खण्ड
फॉसिल:फॉसिल
बेसुर:बे+सुर
सालगिरह:सा+ल+गिर+ह
भरवाये:भर+वा+ये
रौशनदान:रौ+शन+दान
बसाने:बस+ा+ने
जागतिक:जा+गति+क
व्यथाओं:व्+यथा+ओं
उनसठ:उनसठ
इंद्री:इं+द्+री
कम्पाउण्ड:कम्+पा+उण+्ड
गाड़ियों:गा+ड़ियों
मरम:मर+म
त्रि‍देवों:त्रि‍देवों
बिठा:बिठा
छींट:छी+ंट
मारों:मार+ों
ईच्छा:ईच+्+छा
वान्छओं:वा+न्+छ+ओं
पुलिन्दों:पुल+िन+्दों
ग्रांट:ग्+रा+ंट
खुशहाली:खुश+हाल+ी
ईषत:ईष+त
लौंद:लौ+ंद
कैरोसीन:कै+र+ो+सी+न
वगैरा:व+गैर+ा
जौहर:जौ+हर
कथरी:कथरी
धोयें:धो+ये+ं
धसान:ध+सा+न
तंबाकू:तं+बा+कू
रिलीज़:रि+ली+ज+़
मचाते:मचा+ते
एकाउंट्स:एकाउंट्स
हालैंड:हा+लैंड
बुद्धि‍मान:बुद्धि‍मान
सुरक्षाबलों:सु+रक्षा+बल+ों
mhare:mhare
छायें:छा+ये+ं
क्लीनिकल:क्+ली+न+िकल
क्यांेकि:क्+या+ं+े+कि
ओढी:ओढ+ी
चिड़े:चि+ड़े
क्लचर:क्+लच+र
समानुपातिक:समा+नु+पात+िक
घँटा:घँटा
नगरवासियों:नगर+वासियो+ं
तोलते:तोलते
पद्मभूषण:पद्म+भूषण
गरजो:गर+ज+ो
दम्भ:दम्भ
rajlekh:rajlekh
khushikpal:khushikpal
धुत:धुत
सरना:सर+ना
फाजली:फा+जल+ी
टक:टक
यत्नॉ:यत्नॉ
व्यवस्थागत:व्यवस्था+गत
व्याखयानों:व्या+ख+या+न+ों
किरपान:किर+पा+न
जुदा:जु+दा
आडियो:आड+ियो
amaltass:amaltass
खंडहर:खंड+हर
♥♥♥♥♥♥♥♥♥♥♥♥:♥♥♥♥♥♥♥♥+♥♥♥♥
जाँघों:जाँघ+ों
निरीक्षण:नि+री+क्षण
विश्वगुरु:विश्व+गु+रु
मस्जिदों:मस्+जिद+ों
सुविचार:सु+वि+चार
मुट्ठीभर:मु+ट+्+ठी+भर
भैंस:भैंस
वयस:वय+स
हज़रतगंज:हज+़+रत+गंज
सर्टिफिकेट:सर्+टि+फि+केट
माइकल्स:माइ+कल+्स
बतातीं:बता+ती+ं
विभागों:वि+भाग+ों
बांकी:बा+ंकी
ज़ालिम:ज़ा+ल+िम
आज्ञाकारिता:आज्ञा+का+रि+ता
क्लिक:क्+ल+िक
सोनू:सोनू
लैंड:लै+ंड
मजहबवाद:मजहब+वाद
तप:तप
fatehpurcity:fatehpurcity
मधुमिता:मधु+मि+ता
एकसमान:एक+स+मान
जानसन:जान+सन
केबिनेट:के+बिन+ेट
अभनपुर:अ+भ+नप+ुर
नेटबैंकिंग:ने+ट+बैंक+िंग
स्टाल:स्+ट+ाल
सुभाव:सु+भाव
पुरातत्त्वविद:पु+रात+त्+त्व+विद
राष्ट्रपिता:राष्ट्र+पि+ता
भुलाओ:भुल+ा+ओ
दरवाज़ा:दर+वा+ज़ा
बिगड़ेंगे:बिग+ड़े+ं+गे
कलमें:कल+में
पुनरपि:पुन+र+पि
झपकायीं:झप+का+यी+ं
फांदे:फा+ंदे
है॥8॥:है॥8॥
राहजनी:राह+जन+ी
Mon:Mon
कठिन:कठिन
प्राणनाथ:प्राण+ना+थ
सच्चे:स+च्च+े
इमामबाड़ा:इ+मा+म+बा+ड+़+ा
फेंकू:फेंक+ू
पटकनी:पट+क+नी
चिढा:चिढ+ा
वॉर:वॉर
जुगनू:जु+गन+ू
जनन:जन+न
